source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
d1aa3ab5143aaec6afc40ea97b1b8f8c,,local-plan,https://github.com/digital-land/local-plan-extractor/blob/main/dataset,bd4ab171614b55994f2c1508279511ebe03a6ab773f3b4a326d107037d8f329f,ogl3,government-organisation:D1342,local-plan-housing,2025-12-19,2025-12-18,
9910ab2b6e6fc7ca28ddae823c1f6519,,local-plan,https://github.com/digital-land/local-plan-extractor/blob/main/dataset,d6e639cca40cae931f6cae5ec5db1e3642a4048126a29af2777513b347e6e9d1,ogl3,government-organisation:D1342,development-plan-document,2025-12-19,2025-12-18,
c85d70d54fe374bb365db3118eb0ac00,,local-plan,https://github.com/digital-land/collection-datastore/tree/main,e382354decf3c559c6955aa2a943d930c1ebf7135bc7abff5105d002ab6f19b0,ogl3,government-organisation:D1342,local-plan-boundary,2025-12-29,2025-12-29,2026-01-09
7328aa5de1948c2507a5c55d148c6e0a,,local-plan,https://github.com/digital-land/local-plan-extractor,61a41e60d3a8bfa03c2a457911cd04258a8c23097545f4d540f041334cfd260d,ogl3,government-organisation:D1342,local-plan-boundary,2026-01-09,2026-01-09,
00ce9809bc7960c122554c81b39f4f67,,local-plan,https://github.com/digital-land/local-plan-extractor/tree/main,a3eeea309518c84d560c2583374888cb90173672530877009d31de26589623dd,ogl3,government-organisation:D1342,plan-timetable,2026-01-22,2026-01-22,
97db6a403ef4e62a75d47a0d6d2859fc,,local-plan,https://github.com/digital-land/local-plan-extractor,3eadc1f4f1700f36c1d01d094df707088efce3cb65351c4d2a6d9d2d5e18fe2a,ogl3,government-organisation:D1342,minerals-plan,2026-01-28,2026-01-28,
eaf57ac03a172893c9595349f361d037,,local-plan,https://github.com/digital-land/local-plan-extractor,bf5009a6a963b7bab131bccb5648bca46c65bca5383999eabec8131265365594,ogl3,government-organisation:D1342,waste-plan-boundary,2026-01-28,2026-01-28,
53fd93e1b2e2d35eb7a0b31790e25a9e,,local-plan,https://github.com/digital-land/local-plan-extractor,c018455fc6ffab549850de58c6e6521bd9ced39e060595fab4961342ed492573,ogl3,government-organisation:D1342,waste-plan,2026-01-28,2026-01-28,
043bc03097113565ca7c7e476460a8d7,,local-plan,https://github.com/digital-land/local-plan-extractor,f2b9ceb518962d77dc589f7af6010129a0075b9b9e0c499b62de2108f61487af,ogl3,government-organisation:D1342,minerals-plan-boundary,2026-01-28,2026-01-28,
840d4ba8f314a8f87fe9b7f15e421142,,local-plan,https://github.com/digital-land/local-plan-extractor,062b4d4a293fb723593d8d2e0064de09cc6530190364f5662f766b32be5a3034,ogl3,government-organisation:D1342,plan-timetable,2026-01-29,2026-01-29,
