prefix,resource,entry-number,organisation,reference,entity
statistical-geography,,,,E63013203,2506111
statistical-geography,,,,E63013204,2506112
statistical-geography,,,,E63013205,2506113
statistical-geography,,,,E63013206,2506114
statistical-geography,,,,E63013207,2506115
statistical-geography,,,,E63013208,2506116
statistical-geography,,,,E63013209,2506117
statistical-geography,,,,E63013210,2506118
statistical-geography,,,,E63013211,2506119
statistical-geography,,,,E63013212,2506120
statistical-geography,,,,E63013213,2506121
statistical-geography,,,,E63013214,2506122
statistical-geography,,,,E63013215,2506123
statistical-geography,,,,E63013216,2506124
statistical-geography,,,,E63013217,2506125
statistical-geography,,,,E63013218,2506126
statistical-geography,,,,E63013219,2506127
statistical-geography,,,,E63013220,2506128
statistical-geography,,,,E63013221,2506129
statistical-geography,,,,E63013222,2506130
statistical-geography,,,,E63013223,2506131
statistical-geography,,,,E63013224,2506132
statistical-geography,,,,E63013225,2506133
statistical-geography,,,,E63013226,2506134
statistical-geography,,,,E63013227,2506135
statistical-geography,,,,E63013228,2506136
statistical-geography,,,,E63013229,2506137
statistical-geography,,,,E63013230,2506138
statistical-geography,,,,E63013231,2506139
statistical-geography,,,,E63013232,2506140
statistical-geography,,,,E63013233,2506141
statistical-geography,,,,E63013234,2506142
statistical-geography,,,,E63013235,2506143
statistical-geography,,,,E63013236,2506144
statistical-geography,,,,E63013237,2506145
statistical-geography,,,,E63013238,2506146
statistical-geography,,,,E63013239,2506147
statistical-geography,,,,E63013240,2506148
statistical-geography,,,,E63013241,2506149
statistical-geography,,,,E63013242,2506150
statistical-geography,,,,E63013243,2506151
statistical-geography,,,,E63013244,2506152
statistical-geography,,,,E63013245,2506153
statistical-geography,,,,E63013246,2506154
statistical-geography,,,,E63013247,2506155
statistical-geography,,,,E63013248,2506156
statistical-geography,,,,E63013249,2506157
statistical-geography,,,,E63013250,2506158
statistical-geography,,,,E63013251,2506159
statistical-geography,,,,E63013252,2506160
statistical-geography,,,,E63013253,2506161
statistical-geography,,,,E63013254,2506162
statistical-geography,,,,E63013255,2506163
statistical-geography,,,,E63013256,2506164
statistical-geography,,,,E63013257,2506165
statistical-geography,,,,E63013258,2506166
statistical-geography,,,,E63013259,2506167
statistical-geography,,,,E63013260,2506168
statistical-geography,,,,E63013261,2506169
statistical-geography,,,,E63013262,2506170
statistical-geography,,,,E63013263,2506171
statistical-geography,,,,E63013264,2506172
statistical-geography,,,,E63013265,2506173
statistical-geography,,,,E63013266,2506174
statistical-geography,,,,E63013267,2506175
statistical-geography,,,,E63013268,2506176
statistical-geography,,,,E63013269,2506177
statistical-geography,,,,E63013270,2506178
statistical-geography,,,,E63013271,2506179
statistical-geography,,,,E63013272,2506180
statistical-geography,,,,E63013273,2506181
statistical-geography,,,,E63013274,2506182
statistical-geography,,,,E63013275,2506183
statistical-geography,,,,E63013276,2506184
statistical-geography,,,,E63013277,2506185
statistical-geography,,,,E63013278,2506186
statistical-geography,,,,E63013279,2506187
statistical-geography,,,,E63013280,2506188
statistical-geography,,,,E63013281,2506189
statistical-geography,,,,E63013282,2506190
statistical-geography,,,,E63013283,2506191
statistical-geography,,,,E63013284,2506192
statistical-geography,,,,E63013285,2506193
statistical-geography,,,,E63013286,2506194
statistical-geography,,,,E63013287,2506195
statistical-geography,,,,E63013288,2506196
statistical-geography,,,,E63013289,2506197
statistical-geography,,,,E63013290,2506198
statistical-geography,,,,E63013291,2506199
statistical-geography,,,,E63013292,2506200
statistical-geography,,,,E63013293,2506201
statistical-geography,,,,E63013294,2506202
statistical-geography,,,,E63013295,2506203
statistical-geography,,,,E63013296,2506204
statistical-geography,,,,E63013297,2506205
statistical-geography,,,,E63013298,2506206
statistical-geography,,,,E63013299,2506207
statistical-geography,,,,E63013300,2506208
statistical-geography,,,,E63013301,2506209
statistical-geography,,,,E63013302,2506210
statistical-geography,,,,E63013303,2506211
statistical-geography,,,,E63013304,2506212
statistical-geography,,,,E63013305,2506213
statistical-geography,,,,E63013306,2506214
statistical-geography,,,,E63013307,2506215
statistical-geography,,,,E63013308,2506216
statistical-geography,,,,E63013309,2506217
statistical-geography,,,,E63013310,2506218
statistical-geography,,,,E63013311,2506219
statistical-geography,,,,E63013312,2506220
statistical-geography,,,,E63013313,2506221
statistical-geography,,,,E63013314,2506222
statistical-geography,,,,E63013315,2506223
statistical-geography,,,,E63013316,2506224
statistical-geography,,,,E63013317,2506225
statistical-geography,,,,E63013318,2506226
statistical-geography,,,,E63013319,2506227
statistical-geography,,,,E63013320,2506228
statistical-geography,,,,E63013321,2506229
statistical-geography,,,,E63013322,2506230
statistical-geography,,,,E63013323,2506231
statistical-geography,,,,E63013324,2506232
statistical-geography,,,,E63013325,2506233
statistical-geography,,,,E63013326,2506234
statistical-geography,,,,E63013327,2506235
statistical-geography,,,,E63013328,2506236
statistical-geography,,,,E63013329,2506237
statistical-geography,,,,E63013330,2506238
statistical-geography,,,,E63013331,2506239
statistical-geography,,,,E63013332,2506240
statistical-geography,,,,E63013333,2506241
statistical-geography,,,,E63013334,2506242
statistical-geography,,,,E63013335,2506243
statistical-geography,,,,E63013336,2506244
statistical-geography,,,,E63013337,2506245
statistical-geography,,,,E63013338,2506246
statistical-geography,,,,E63013339,2506247
statistical-geography,,,,E63013340,2506248
statistical-geography,,,,E63013341,2506249
statistical-geography,,,,E63013342,2506250
statistical-geography,,,,E63013343,2506251
statistical-geography,,,,E63013344,2506252
statistical-geography,,,,E63013345,2506253
statistical-geography,,,,E63013346,2506254
statistical-geography,,,,E63013347,2506255
statistical-geography,,,,E63013348,2506256
statistical-geography,,,,E63013349,2506257
statistical-geography,,,,E63013350,2506258
statistical-geography,,,,E63013351,2506259
statistical-geography,,,,E63013352,2506260
statistical-geography,,,,E63013353,2506261
statistical-geography,,,,E63013354,2506262
statistical-geography,,,,E63013355,2506263
statistical-geography,,,,E63013356,2506264
statistical-geography,,,,E63013357,2506265
statistical-geography,,,,E63013358,2506266
statistical-geography,,,,E63013359,2506267
statistical-geography,,,,E63013360,2506268
statistical-geography,,,,E63013361,2506269
statistical-geography,,,,E63013362,2506270
statistical-geography,,,,E63013363,2506271
statistical-geography,,,,E63013364,2506272
statistical-geography,,,,E63013365,2506273
statistical-geography,,,,E63013366,2506274
statistical-geography,,,,E63013367,2506275
statistical-geography,,,,E63013368,2506276
statistical-geography,,,,E63013369,2506277
statistical-geography,,,,E63013370,2506278
statistical-geography,,,,E63013371,2506279
statistical-geography,,,,E63013372,2506280
statistical-geography,,,,E63013373,2506281
statistical-geography,,,,E63013374,2506282
statistical-geography,,,,E63013375,2506283
statistical-geography,,,,E63013376,2506284
statistical-geography,,,,E63013377,2506285
statistical-geography,,,,E63013378,2506286
statistical-geography,,,,E63013379,2506287
statistical-geography,,,,E63013380,2506288
statistical-geography,,,,E63013381,2506289
statistical-geography,,,,E63013382,2506290
statistical-geography,,,,E63013383,2506291
statistical-geography,,,,E63013384,2506292
statistical-geography,,,,E63013385,2506293
statistical-geography,,,,E63013386,2506294
statistical-geography,,,,E63013387,2506295
statistical-geography,,,,E63013388,2506296
statistical-geography,,,,E63013389,2506297
statistical-geography,,,,E63013390,2506298
statistical-geography,,,,E63013391,2506299
statistical-geography,,,,E63013392,2506300
statistical-geography,,,,E63013393,2506301
statistical-geography,,,,E63013394,2506302
statistical-geography,,,,E63013395,2506303
statistical-geography,,,,E63013396,2506304
statistical-geography,,,,E63013397,2506305
statistical-geography,,,,E63013398,2506306
statistical-geography,,,,E63013399,2506307
statistical-geography,,,,E63013400,2506308
statistical-geography,,,,E63013401,2506309
statistical-geography,,,,E63013402,2506310
statistical-geography,,,,E63013403,2506311
statistical-geography,,,,E63013404,2506312
statistical-geography,,,,E63013405,2506313
statistical-geography,,,,E63013406,2506314
statistical-geography,,,,E63013407,2506315
statistical-geography,,,,E63013408,2506316
statistical-geography,,,,E63013409,2506317
statistical-geography,,,,E63013410,2506318
statistical-geography,,,,E63013411,2506319
statistical-geography,,,,E63013412,2506320
statistical-geography,,,,E63013413,2506321
statistical-geography,,,,E63013414,2506322
statistical-geography,,,,E63013415,2506323
statistical-geography,,,,E63013416,2506324
statistical-geography,,,,E63013417,2506325
statistical-geography,,,,E63013418,2506326
statistical-geography,,,,E63013419,2506327
statistical-geography,,,,E63013420,2506328
statistical-geography,,,,E63013421,2506329
statistical-geography,,,,E63013422,2506330
statistical-geography,,,,E63013423,2506331
statistical-geography,,,,E63013424,2506332
statistical-geography,,,,E63013425,2506333
statistical-geography,,,,E63013426,2506334
statistical-geography,,,,E63013427,2506335
statistical-geography,,,,E63013428,2506336
statistical-geography,,,,E63013429,2506337
statistical-geography,,,,E63013430,2506338
statistical-geography,,,,E63013431,2506339
statistical-geography,,,,E63013432,2506340
statistical-geography,,,,E63013433,2506341
statistical-geography,,,,E63013434,2506342
statistical-geography,,,,E63013435,2506343
statistical-geography,,,,E63013436,2506344
statistical-geography,,,,E63013437,2506345
statistical-geography,,,,E63013438,2506346
statistical-geography,,,,E63013439,2506347
statistical-geography,,,,E63013440,2506348
statistical-geography,,,,E63013441,2506349
statistical-geography,,,,E63013442,2506350
statistical-geography,,,,E63013443,2506351
statistical-geography,,,,E63013444,2506352
statistical-geography,,,,E63013445,2506353
statistical-geography,,,,E63013446,2506354
statistical-geography,,,,E63013447,2506355
statistical-geography,,,,E63013448,2506356
statistical-geography,,,,E63013449,2506357
statistical-geography,,,,E63013450,2506358
statistical-geography,,,,E63013451,2506359
statistical-geography,,,,E63013452,2506360
statistical-geography,,,,E63013453,2506361
statistical-geography,,,,E63013454,2506362
statistical-geography,,,,E63013455,2506363
statistical-geography,,,,E63013456,2506364
statistical-geography,,,,E63013457,2506365
statistical-geography,,,,E63013458,2506366
statistical-geography,,,,E63013459,2506367
statistical-geography,,,,E63013460,2506368
statistical-geography,,,,E63013461,2506369
statistical-geography,,,,E63013462,2506370
statistical-geography,,,,E63013463,2506371
statistical-geography,,,,E63013464,2506372
statistical-geography,,,,E63013465,2506373
statistical-geography,,,,E63013466,2506374
statistical-geography,,,,E63013467,2506375
statistical-geography,,,,E63013468,2506376
statistical-geography,,,,E63013469,2506377
statistical-geography,,,,E63013470,2506378
statistical-geography,,,,E63013471,2506379
statistical-geography,,,,E63013472,2506380
statistical-geography,,,,E63013473,2506381
statistical-geography,,,,E63013474,2506382
statistical-geography,,,,E63013475,2506383
statistical-geography,,,,E63013476,2506384
statistical-geography,,,,E63013477,2506385
statistical-geography,,,,E63013478,2506386
statistical-geography,,,,E63013479,2506387
statistical-geography,,,,E63013480,2506388
statistical-geography,,,,E63013481,2506389
statistical-geography,,,,E63013482,2506390
statistical-geography,,,,E63013483,2506391
statistical-geography,,,,E63013484,2506392
statistical-geography,,,,E63013485,2506393
statistical-geography,,,,E63013486,2506394
statistical-geography,,,,E63013487,2506395
statistical-geography,,,,E63013488,2506396
statistical-geography,,,,E63013489,2506397
statistical-geography,,,,E63013490,2506398
statistical-geography,,,,E63013491,2506399
statistical-geography,,,,E63013492,2506400
statistical-geography,,,,E63013493,2506401
statistical-geography,,,,E63013494,2506402
statistical-geography,,,,E63013495,2506403
statistical-geography,,,,E63013496,2506404
statistical-geography,,,,E63013497,2506405
statistical-geography,,,,E63013498,2506406
statistical-geography,,,,E63013499,2506407
statistical-geography,,,,E63013500,2506408
statistical-geography,,,,E63013501,2506409
statistical-geography,,,,E63013502,2506410
statistical-geography,,,,E63013503,2506411
statistical-geography,,,,E63013504,2506412
statistical-geography,,,,E63013505,2506413
statistical-geography,,,,E63013506,2506414
statistical-geography,,,,E63013507,2506415
statistical-geography,,,,E63013508,2506416
statistical-geography,,,,E63013509,2506417
statistical-geography,,,,E63013510,2506418
statistical-geography,,,,E63013511,2506419
statistical-geography,,,,E63013512,2506420
statistical-geography,,,,E63013513,2506421
statistical-geography,,,,E63013514,2506422
statistical-geography,,,,E63013515,2506423
statistical-geography,,,,E63013516,2506424
statistical-geography,,,,E63013517,2506425
statistical-geography,,,,E63013518,2506426
statistical-geography,,,,E63013519,2506427
statistical-geography,,,,E63013520,2506428
statistical-geography,,,,E63013521,2506429
statistical-geography,,,,E63013522,2506430
statistical-geography,,,,E63013523,2506431
statistical-geography,,,,E63013524,2506432
statistical-geography,,,,E63013525,2506433
statistical-geography,,,,E63013526,2506434
statistical-geography,,,,E63013527,2506435
statistical-geography,,,,E63013528,2506436
statistical-geography,,,,E63013529,2506437
statistical-geography,,,,E63013530,2506438
statistical-geography,,,,E63013531,2506439
statistical-geography,,,,E63013532,2506440
statistical-geography,,,,E63013533,2506441
statistical-geography,,,,E63013534,2506442
statistical-geography,,,,E63013535,2506443
statistical-geography,,,,E63013536,2506444
statistical-geography,,,,E63013537,2506445
statistical-geography,,,,E63013538,2506446
statistical-geography,,,,E63013539,2506447
statistical-geography,,,,E63013540,2506448
statistical-geography,,,,E63013541,2506449
statistical-geography,,,,E63013542,2506450
statistical-geography,,,,E63013543,2506451
statistical-geography,,,,E63013544,2506452
statistical-geography,,,,E63013545,2506453
statistical-geography,,,,E63013546,2506454
statistical-geography,,,,E63013547,2506455
statistical-geography,,,,E63013548,2506456
statistical-geography,,,,E63013549,2506457
statistical-geography,,,,E63013550,2506458
statistical-geography,,,,E63013551,2506459
statistical-geography,,,,E63013552,2506460
statistical-geography,,,,E63013553,2506461
statistical-geography,,,,E63013554,2506462
statistical-geography,,,,E63013555,2506463
statistical-geography,,,,E63013556,2506464
statistical-geography,,,,E63013557,2506465
statistical-geography,,,,E63013558,2506466
statistical-geography,,,,E63013559,2506467
statistical-geography,,,,E63013560,2506468
statistical-geography,,,,E63013561,2506469
statistical-geography,,,,E63013562,2506470
statistical-geography,,,,E63013563,2506471
statistical-geography,,,,E63013564,2506472
statistical-geography,,,,E63013565,2506473
statistical-geography,,,,E63013566,2506474
statistical-geography,,,,E63013567,2506475
statistical-geography,,,,E63013568,2506476
statistical-geography,,,,E63013569,2506477
statistical-geography,,,,E63013570,2506478
statistical-geography,,,,E63013571,2506479
statistical-geography,,,,E63013572,2506480
statistical-geography,,,,E63013573,2506481
statistical-geography,,,,E63013574,2506482
statistical-geography,,,,E63013575,2506483
statistical-geography,,,,E63013576,2506484
statistical-geography,,,,E63013577,2506485
statistical-geography,,,,E63013578,2506486
statistical-geography,,,,E63013579,2506487
statistical-geography,,,,E63013580,2506488
statistical-geography,,,,E63013581,2506489
statistical-geography,,,,E63013582,2506490
statistical-geography,,,,E63013583,2506491
statistical-geography,,,,E63013584,2506492
statistical-geography,,,,E63013585,2506493
statistical-geography,,,,E63013586,2506494
statistical-geography,,,,E63013587,2506495
statistical-geography,,,,E63013588,2506496
statistical-geography,,,,E63013589,2506497
statistical-geography,,,,E63013590,2506498
statistical-geography,,,,E63013591,2506499
statistical-geography,,,,E63013592,2506500
statistical-geography,,,,E63013593,2506501
statistical-geography,,,,E63013594,2506502
statistical-geography,,,,E63013595,2506503
statistical-geography,,,,E63013596,2506504
statistical-geography,,,,E63013597,2506505
statistical-geography,,,,E63013598,2506506
statistical-geography,,,,E63013599,2506507
statistical-geography,,,,E63013600,2506508
statistical-geography,,,,E63013601,2506509
statistical-geography,,,,E63013602,2506510
statistical-geography,,,,E63013603,2506511
statistical-geography,,,,E63013604,2506512
statistical-geography,,,,E63013605,2506513
statistical-geography,,,,E63013606,2506514
statistical-geography,,,,E63013607,2506515
statistical-geography,,,,E63013608,2506516
statistical-geography,,,,E63013609,2506517
statistical-geography,,,,E63013610,2506518
statistical-geography,,,,E63013611,2506519
statistical-geography,,,,E63013612,2506520
statistical-geography,,,,E63013613,2506521
statistical-geography,,,,E63013614,2506522
statistical-geography,,,,E63013615,2506523
statistical-geography,,,,E63013616,2506524
statistical-geography,,,,E63013617,2506525
statistical-geography,,,,E63013618,2506526
statistical-geography,,,,E63013619,2506527
statistical-geography,,,,E63013620,2506528
statistical-geography,,,,E63013621,2506529
statistical-geography,,,,E63013622,2506530
statistical-geography,,,,E63013623,2506531
statistical-geography,,,,E63013624,2506532
statistical-geography,,,,E63013625,2506533
statistical-geography,,,,E63013626,2506534
statistical-geography,,,,E63013627,2506535
statistical-geography,,,,E63013628,2506536
statistical-geography,,,,E63013629,2506537
statistical-geography,,,,E63013630,2506538
statistical-geography,,,,E63013631,2506539
statistical-geography,,,,E63013632,2506540
statistical-geography,,,,E63013633,2506541
statistical-geography,,,,E63013634,2506542
statistical-geography,,,,E63013635,2506543
statistical-geography,,,,E63013636,2506544
statistical-geography,,,,E63013637,2506545
statistical-geography,,,,E63013638,2506546
statistical-geography,,,,E63013639,2506547
statistical-geography,,,,E63013640,2506548
statistical-geography,,,,E63013641,2506549
statistical-geography,,,,E63013642,2506550
statistical-geography,,,,E63013643,2506551
statistical-geography,,,,E63013644,2506552
statistical-geography,,,,E63013645,2506553
statistical-geography,,,,E63013646,2506554
statistical-geography,,,,E63013647,2506555
statistical-geography,,,,E63013648,2506556
statistical-geography,,,,E63013649,2506557
statistical-geography,,,,E63013650,2506558
statistical-geography,,,,E63013651,2506559
statistical-geography,,,,E63013652,2506560
statistical-geography,,,,E63013653,2506561
statistical-geography,,,,E63013654,2506562
statistical-geography,,,,E63013655,2506563
statistical-geography,,,,E63013656,2506564
statistical-geography,,,,E63013657,2506565
statistical-geography,,,,E63013658,2506566
statistical-geography,,,,E63013659,2506567
statistical-geography,,,,E63013660,2506568
statistical-geography,,,,E63013661,2506569
statistical-geography,,,,E63013662,2506570
statistical-geography,,,,E63013663,2506571
statistical-geography,,,,E63013664,2506572
statistical-geography,,,,E63013665,2506573
statistical-geography,,,,E63013666,2506574
statistical-geography,,,,E63013667,2506575
statistical-geography,,,,E63013668,2506576
statistical-geography,,,,E63013669,2506577
statistical-geography,,,,E63013670,2506578
statistical-geography,,,,E63013671,2506579
statistical-geography,,,,E63013672,2506580
statistical-geography,,,,E63013673,2506581
statistical-geography,,,,E63013674,2506582
statistical-geography,,,,E63013675,2506583
statistical-geography,,,,E63013676,2506584
statistical-geography,,,,E63013677,2506585
statistical-geography,,,,E63013678,2506586
statistical-geography,,,,E63013679,2506587
statistical-geography,,,,E63013680,2506588
statistical-geography,,,,E63013681,2506589
statistical-geography,,,,E63013682,2506590
statistical-geography,,,,E63013683,2506591
statistical-geography,,,,E63013684,2506592
statistical-geography,,,,E63013685,2506593
statistical-geography,,,,E63013686,2506594
statistical-geography,,,,E63013687,2506595
statistical-geography,,,,E63013688,2506596
statistical-geography,,,,E63013689,2506597
statistical-geography,,,,E63013690,2506598
statistical-geography,,,,E63013691,2506599
statistical-geography,,,,E63013692,2506600
statistical-geography,,,,E63013693,2506601
statistical-geography,,,,E63013694,2506602
statistical-geography,,,,E63013695,2506603
statistical-geography,,,,E63013696,2506604
statistical-geography,,,,E63013697,2506605
statistical-geography,,,,E63013698,2506606
statistical-geography,,,,E63013699,2506607
statistical-geography,,,,E63013700,2506608
statistical-geography,,,,E63013701,2506609
statistical-geography,,,,E63013702,2506610
statistical-geography,,,,E63013703,2506611
statistical-geography,,,,E63013704,2506612
statistical-geography,,,,E63013705,2506613
statistical-geography,,,,E63013706,2506614
statistical-geography,,,,E63013707,2506615
statistical-geography,,,,E63013708,2506616
statistical-geography,,,,E63013709,2506617
statistical-geography,,,,E63013710,2506618
statistical-geography,,,,E63013711,2506619
statistical-geography,,,,E63013712,2506620
statistical-geography,,,,E63013713,2506621
statistical-geography,,,,E63013714,2506622
statistical-geography,,,,E63013715,2506623
statistical-geography,,,,E63013716,2506624
statistical-geography,,,,E63013717,2506625
statistical-geography,,,,E63013718,2506626
statistical-geography,,,,E63013719,2506627
statistical-geography,,,,E63013720,2506628
statistical-geography,,,,E63013721,2506629
statistical-geography,,,,E63013722,2506630
statistical-geography,,,,E63013723,2506631
statistical-geography,,,,E63013724,2506632
statistical-geography,,,,E63013725,2506633
statistical-geography,,,,E63013726,2506634
statistical-geography,,,,E63013727,2506635
statistical-geography,,,,E63013728,2506636
statistical-geography,,,,E63013729,2506637
statistical-geography,,,,E63013730,2506638
statistical-geography,,,,E63013731,2506639
statistical-geography,,,,E63013732,2506640
statistical-geography,,,,E63013733,2506641
statistical-geography,,,,E63013734,2506642
statistical-geography,,,,E63013735,2506643
statistical-geography,,,,E63013736,2506644
statistical-geography,,,,E63013737,2506645
statistical-geography,,,,E63013738,2506646
statistical-geography,,,,E63013739,2506647
statistical-geography,,,,E63013740,2506648
statistical-geography,,,,E63013741,2506649
statistical-geography,,,,E63013742,2506650
statistical-geography,,,,E63013743,2506651
statistical-geography,,,,E63013744,2506652
statistical-geography,,,,E63013745,2506653
statistical-geography,,,,E63013746,2506654
statistical-geography,,,,E63013747,2506655
statistical-geography,,,,E63013748,2506656
statistical-geography,,,,E63013749,2506657
statistical-geography,,,,E63013750,2506658
statistical-geography,,,,E63013751,2506659
statistical-geography,,,,E63013752,2506660
statistical-geography,,,,E63013753,2506661
statistical-geography,,,,E63013754,2506662
statistical-geography,,,,E63013755,2506663
statistical-geography,,,,E63013756,2506664
statistical-geography,,,,E63013757,2506665
statistical-geography,,,,E63013758,2506666
statistical-geography,,,,E63013759,2506667
statistical-geography,,,,E63013760,2506668
statistical-geography,,,,E63013761,2506669
statistical-geography,,,,E63013762,2506670
statistical-geography,,,,E63013763,2506671
statistical-geography,,,,E63013764,2506672
statistical-geography,,,,E63013765,2506673
statistical-geography,,,,E63013766,2506674
statistical-geography,,,,E63013767,2506675
statistical-geography,,,,E63013768,2506676
statistical-geography,,,,E63013769,2506677
statistical-geography,,,,E63013770,2506678
statistical-geography,,,,E63013771,2506679
statistical-geography,,,,E63013772,2506680
statistical-geography,,,,E63013773,2506681
statistical-geography,,,,E63013774,2506682
statistical-geography,,,,E63013775,2506683
statistical-geography,,,,E63013776,2506684
statistical-geography,,,,E63013777,2506685
statistical-geography,,,,E63013778,2506686
statistical-geography,,,,E63013779,2506687
statistical-geography,,,,E63013780,2506688
statistical-geography,,,,E63013781,2506689
statistical-geography,,,,E63013782,2506690
statistical-geography,,,,E63013783,2506691
statistical-geography,,,,E63013784,2506692
statistical-geography,,,,E63013785,2506693
statistical-geography,,,,E63013786,2506694
statistical-geography,,,,E63013787,2506695
statistical-geography,,,,E63013788,2506696
statistical-geography,,,,E63013789,2506697
statistical-geography,,,,E63013790,2506698
statistical-geography,,,,E63013791,2506699
statistical-geography,,,,E63013792,2506700
statistical-geography,,,,E63013793,2506701
statistical-geography,,,,E63013794,2506702
statistical-geography,,,,E63013795,2506703
statistical-geography,,,,E63013796,2506704
statistical-geography,,,,E63013797,2506705
statistical-geography,,,,E63013798,2506706
statistical-geography,,,,E63013799,2506707
statistical-geography,,,,E63013800,2506708
statistical-geography,,,,E63013801,2506709
statistical-geography,,,,E63013802,2506710
statistical-geography,,,,E63013803,2506711
statistical-geography,,,,E63013804,2506712
statistical-geography,,,,E63013805,2506713
statistical-geography,,,,E63013806,2506714
statistical-geography,,,,E63013807,2506715
statistical-geography,,,,E63013808,2506716
statistical-geography,,,,E63013809,2506717
statistical-geography,,,,E63013810,2506718
statistical-geography,,,,E63013811,2506719
statistical-geography,,,,E63013812,2506720
statistical-geography,,,,E63013813,2506721
statistical-geography,,,,E63013814,2506722
statistical-geography,,,,E63013815,2506723
statistical-geography,,,,E63013816,2506724
statistical-geography,,,,E63013817,2506725
statistical-geography,,,,E63013818,2506726
statistical-geography,,,,E63013819,2506727
statistical-geography,,,,E63013820,2506728
statistical-geography,,,,E63013821,2506729
statistical-geography,,,,E63013822,2506730
statistical-geography,,,,E63013823,2506731
statistical-geography,,,,E63013824,2506732
statistical-geography,,,,E63013825,2506733
statistical-geography,,,,E63013826,2506734
statistical-geography,,,,E63013827,2506735
statistical-geography,,,,E63013828,2506736
statistical-geography,,,,E63013829,2506737
statistical-geography,,,,E63013830,2506738
statistical-geography,,,,E63013831,2506739
statistical-geography,,,,E63013832,2506740
statistical-geography,,,,E63013833,2506741
statistical-geography,,,,E63013834,2506742
statistical-geography,,,,E63013835,2506743
statistical-geography,,,,E63013836,2506744
statistical-geography,,,,E63013837,2506745
statistical-geography,,,,E63013838,2506746
statistical-geography,,,,E63013839,2506747
statistical-geography,,,,E63013840,2506748
statistical-geography,,,,E63013841,2506749
statistical-geography,,,,E63013842,2506750
statistical-geography,,,,E63013843,2506751
statistical-geography,,,,E63013844,2506752
statistical-geography,,,,E63013845,2506753
statistical-geography,,,,E63013846,2506754
statistical-geography,,,,E63013847,2506755
statistical-geography,,,,E63013848,2506756
statistical-geography,,,,E63013849,2506757
statistical-geography,,,,E63013850,2506758
statistical-geography,,,,E63013851,2506759
statistical-geography,,,,E63013852,2506760
statistical-geography,,,,E63013853,2506761
statistical-geography,,,,E63013854,2506762
statistical-geography,,,,E63013855,2506763
statistical-geography,,,,E63013856,2506764
statistical-geography,,,,E63013857,2506765
statistical-geography,,,,E63013858,2506766
statistical-geography,,,,E63013859,2506767
statistical-geography,,,,E63013860,2506768
statistical-geography,,,,E63013861,2506769
statistical-geography,,,,E63013862,2506770
statistical-geography,,,,E63013863,2506771
statistical-geography,,,,E63013864,2506772
statistical-geography,,,,E63013865,2506773
statistical-geography,,,,E63013866,2506774
statistical-geography,,,,E63013867,2506775
statistical-geography,,,,E63013868,2506776
statistical-geography,,,,E63013869,2506777
statistical-geography,,,,E63013870,2506778
statistical-geography,,,,E63013871,2506779
statistical-geography,,,,E63013872,2506780
statistical-geography,,,,E63013873,2506781
statistical-geography,,,,E63013874,2506782
statistical-geography,,,,E63013875,2506783
statistical-geography,,,,E63013876,2506784
statistical-geography,,,,E63013877,2506785
statistical-geography,,,,E63013878,2506786
statistical-geography,,,,E63013879,2506787
statistical-geography,,,,E63013880,2506788
statistical-geography,,,,E63013881,2506789
statistical-geography,,,,E63013882,2506790
statistical-geography,,,,E63013883,2506791
statistical-geography,,,,E63013884,2506792
statistical-geography,,,,E63013885,2506793
statistical-geography,,,,E63013886,2506794
statistical-geography,,,,E63013887,2506795
statistical-geography,,,,E63013888,2506796
statistical-geography,,,,E63013889,2506797
statistical-geography,,,,E63013890,2506798
statistical-geography,,,,E63013891,2506799
statistical-geography,,,,E63013892,2506800
statistical-geography,,,,E63013893,2506801
statistical-geography,,,,E63013894,2506802
statistical-geography,,,,E63013895,2506803
statistical-geography,,,,E63013896,2506804
statistical-geography,,,,E63013897,2506805
statistical-geography,,,,E63013898,2506806
statistical-geography,,,,E63013899,2506807
statistical-geography,,,,E63013900,2506808
statistical-geography,,,,E63013901,2506809
statistical-geography,,,,E63013902,2506810
statistical-geography,,,,E63013903,2506811
statistical-geography,,,,E63013904,2506812
statistical-geography,,,,E63013905,2506813
statistical-geography,,,,E63013906,2506814
statistical-geography,,,,E63013907,2506815
statistical-geography,,,,E63013908,2506816
statistical-geography,,,,E63013909,2506817
statistical-geography,,,,E63013910,2506818
statistical-geography,,,,E63013911,2506819
statistical-geography,,,,E63013912,2506820
statistical-geography,,,,E63013913,2506821
statistical-geography,,,,E63013914,2506822
statistical-geography,,,,E63013915,2506823
statistical-geography,,,,E63013916,2506824
statistical-geography,,,,E63013917,2506825
statistical-geography,,,,E63013918,2506826
statistical-geography,,,,E63013919,2506827
statistical-geography,,,,E63013920,2506828
statistical-geography,,,,E63013921,2506829
statistical-geography,,,,E63013922,2506830
statistical-geography,,,,E63013923,2506831
statistical-geography,,,,E63013924,2506832
statistical-geography,,,,E63013925,2506833
statistical-geography,,,,E63013926,2506834
statistical-geography,,,,E63013927,2506835
statistical-geography,,,,E63013928,2506836
statistical-geography,,,,E63013929,2506837
statistical-geography,,,,E63013930,2506838
statistical-geography,,,,E63013931,2506839
statistical-geography,,,,E63013932,2506840
statistical-geography,,,,E63013933,2506841
statistical-geography,,,,E63013934,2506842
statistical-geography,,,,E63013935,2506843
statistical-geography,,,,E63013936,2506844
statistical-geography,,,,E63013937,2506845
