old-entity,status,entity,end-date,notes,entry-date,start-date
44000184,301,44014046,,redirect Historic England duplicate to LPA entity,2025-08-28,
44000185,301,44014047,,redirect Historic England duplicate to LPA entity,2025-08-28,
44000186,301,44014048,,redirect Historic England duplicate to LPA entity,2025-08-28,
44000187,301,44014050,,redirect Historic England duplicate to LPA entity,2025-08-28,
44000188,301,44014051,,redirect Historic England duplicate to LPA entity,2025-08-28,
44000189,301,44014052,,redirect Historic England duplicate to LPA entity,2025-08-28,
44000190,301,44014054,,redirect Historic England duplicate to LPA entity,2025-08-28,
44004800,301,44014053,,redirect Historic England duplicate to LPA entity,2025-08-28,
44004801,301,44014049,,redirect Historic England duplicate to LPA entity,2025-08-28,
44004802,301,44014037,,redirect Historic England duplicate to LPA entity,2025-08-28,
44006214,301,44014034,,redirect Historic England duplicate to LPA entity,2025-08-28,
44006215,301,44014033,,redirect Historic England duplicate to LPA entity,2025-08-28,
44006771,301,44014056,,redirect Historic England duplicate to LPA entity,2025-08-28,
44006772,301,44014055,,redirect Historic England duplicate to LPA entity,2025-08-28,
44006773,301,44014043,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007031,301,44013920,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007032,301,44013719,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007033,301,44013713,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007101,301,44013923,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007102,301,44013944,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007107,301,44013720,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007127,301,44013714,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007128,301,44013712,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007145,301,44013928,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007337,301,44013710,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007338,301,44013711,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007339,301,44013707,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007340,301,44013721,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007341,301,44013708,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007342,301,44013706,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007377,301,44013647,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007378,301,44013646,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007379,301,44013635,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007380,301,44013637,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007381,301,44013638,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007382,301,44013645,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007383,301,44013640,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007384,301,44013639,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007385,301,44013634,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007386,301,44013931,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007387,301,44013927,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007388,301,44013643,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007389,301,44013644,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007390,301,44013648,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007391,301,44013925,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007392,301,44013636,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007393,301,44013641,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007394,301,44013642,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007395,301,44013649,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007398,301,44013888,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007399,301,44013892,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007400,301,44013933,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007401,301,44013897,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007402,301,44013891,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007403,301,44013894,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007404,301,44013893,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007405,301,44013895,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007406,301,44013889,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007407,301,44013896,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007408,301,44013887,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007409,301,44013890,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007411,301,44013939,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007413,301,44013709,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007414,301,44013929,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007415,301,44013935,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007416,301,44013917,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007417,301,44013930,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007418,301,44013921,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007419,301,44013936,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007420,301,44013919,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009178,301,44013779,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009179,301,44013866,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009181,301,44013873,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009184,301,44013723,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009187,301,44013780,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009188,301,44013868,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009189,301,44013776,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009190,301,44013792,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009191,301,44013865,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009204,301,44013742,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009205,301,44013781,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009207,301,44013812,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009209,301,44013784,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009210,301,44013757,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009211,301,44013837,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009212,301,44013785,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009213,301,44013844,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009214,301,44013813,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009215,301,44013845,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009217,301,44013775,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009218,301,44013771,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009220,301,44013772,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009221,301,44013874,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009223,301,44013722,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009224,301,44013809,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009225,301,44013869,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009226,301,44013934,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009227,301,44013791,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009228,301,44013885,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009229,301,44013849,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009230,301,44013856,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009231,301,44013843,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009232,301,44013867,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009233,301,44013778,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009234,301,44013926,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009235,301,44013846,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009236,301,44013872,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009238,301,44013773,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009239,301,44013886,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009240,301,44013922,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009242,301,44013754,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009243,301,44013810,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009244,301,44013830,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009245,301,44013932,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009246,301,44013774,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009247,301,44013864,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009248,301,44013768,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009249,301,44013796,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009250,301,44013857,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009252,301,44013924,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009254,301,44013855,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009255,301,44013724,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009256,301,44013937,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009257,301,44013836,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009259,301,44013854,,redirect Historic England duplicate to LPA entity,2025-08-28,
44009260,301,44013831,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012480,301,44013808,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012490,301,44013681,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012491,301,44013680,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012492,301,44013663,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012493,301,44013701,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012494,301,44013674,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012495,301,44013662,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012496,301,44013702,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012497,301,44013672,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012498,301,44013660,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012499,301,44013670,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012500,301,44013678,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012501,301,44013669,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012503,301,44013651,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012509,301,44013696,,redirect Historic England duplicate to LPA entity,2025-08-28,
44012512,301,44013703,,redirect Historic England duplicate to LPA entity,2025-08-28,
44007034,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44007035,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44007410,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44007412,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009180,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009182,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009183,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009185,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009186,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009192,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009203,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009206,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009208,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009216,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009219,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009222,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009237,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009241,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009251,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009253,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009258,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009261,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009262,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009263,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012478,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012479,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012531,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012533,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012534,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012535,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44012536,410,,,Duplicate - LPA asked to remove HE data - DLSD-1639,,
44009169,301,44013698,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009170,301,44013705,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009171,301,44013654,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009172,301,44013656,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009173,301,44013655,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009174,301,44013657,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009177,301,44013918,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009932,301,44013684,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009933,301,44013652,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009934,301,44013682,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009935,301,44013659,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009936,301,44013695,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009937,301,44013699,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009938,301,44013666,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009942,301,44013685,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
44009943,301,44013667,,redirect North Dorset duplicate to Dorset Council entity,2025-09-17,
